CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,MEASDAY,MEASMON,MEASYEAR,QASTATCD,CRWTYPCD,SMPKNDCD,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CWD_SAMPLE_METHOD,FWD_SAMPLE_METHOD,MICR_SAMPLE_METHOD,DLF_SAMPLE_METHOD,PILE_SAMPLE_METHOD,DWM_SAMPLING_STATUS_CD,DWM_NBR_SUBP,DWM_NBR_SUBP_TRANSECT,DWM_SUBPLIST,DWM_TRANSECT_LENGTH,QA_STATUS
639398013126144,451063408489998,2018,23,7,2897,30,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639402963126144,451063484489998,2018,23,7,3260,27,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639395948126144,451063383489998,2018,23,7,3359,28,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639396288126144,451063386489998,2018,23,7,3401,25,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639395693126144,451063380489998,2018,23,7,3533,29,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639388234126144,451063276489998,2018,23,9,3028,11,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639434651126144,451063206489998,2018,23,11,3255,12,9,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639408431126144,451063562489998,2018,23,11,3658,20,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639410138126144,451063582489998,2018,23,15,2868,22,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639412390126144,451063615489998,2018,23,17,2856,19,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639395487126144,451063378489998,2018,23,17,3125,13,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639394917126144,451063371489998,2018,23,17,3247,31,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639395234126144,451063375489998,2018,23,17,3446,9,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639427543126144,451063819489998,2018,23,17,3448,11,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639396683126144,451063391489998,2018,23,17,3678,14,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639426349126144,451063803489998,2018,23,19,2878,17,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639409917126144,451063580489998,2018,23,19,3166,20,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639414478126144,451063641489998,2018,23,19,3422,29,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639420331126144,451063719489998,2018,23,19,3480,10,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639415098126144,451063647489998,2018,23,19,3481,19,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639414867126144,451063645489998,2018,23,19,3596,18,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639421413126144,451063733489998,2018,23,21,2863,16,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639405252126144,451063515489998,2018,23,21,2941,19,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639436002126144,451063228489998,2018,23,21,2976,27,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639426741126144,451063809489998,2018,23,21,3038,19,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639411212126144,451063598489998,2018,23,21,3069,10,9,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639400357126144,451063438489998,2018,23,21,3096,21,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639397682126144,451063403489998,2018,23,21,3140,12,9,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639430029126144,451063140489998,2018,23,21,3440,9,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639400527126144,451063440489998,2018,23,21,3515,12,9,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639408098126144,451063552489998,2018,23,21,3707,23,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639397329126144,451063399489998,2018,23,21,3710,21,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639417672126144,451063674489998,2018,23,21,5344,25,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639436299126144,451063559489998,2018,23,23,2799,1,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639408647126144,451063566489998,2018,23,23,3285,17,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639434467126144,451063202489998,2018,23,25,2730,11,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639398844126144,451063420489998,2018,23,25,2741,2,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639398535126144,451063417489998,2018,23,25,2758,6,9,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639406025126144,451063524489998,2018,23,25,2942,20,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639405476126144,451063518489998,2018,23,25,2980,13,9,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639422542126144,451063748489998,2018,23,25,3085,16,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639433379126144,451063185489998,2018,23,25,3121,19,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639399309126144,451063426489998,2018,23,25,3184,5,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639422356126144,451063746489998,2018,23,25,3230,21,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639428816126144,451063122489998,2018,23,25,3349,20,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639422033126144,451063743489998,2018,23,25,3369,3,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639434312126144,451063200489998,2018,23,25,3646,16,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639407370126144,451063543489998,2018,23,25,3674,8,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639431162126144,451063153489998,2018,23,27,3156,23,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639424760126144,451063780489998,2018,23,27,3269,20,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639385867126144,451063244489998,2018,23,27,3450,18,7,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639430747126144,451063148489998,2018,23,27,3670,22,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639424937126144,451063783489998,2018,23,29,2707,27,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639432276126144,451063168489998,2018,23,29,2735,14,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639425357126144,451063787489998,2018,23,29,2862,27,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639404628126144,451063508489998,2018,23,29,3154,26,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639404380126144,451063506489998,2018,23,29,3198,1,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639389927126144,451063310489998,2018,23,29,3385,8,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:06,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639425828126144,451063793489998,2018,23,29,3599,26,6,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639406445126144,451063528489998,2018,23,31,3544,2,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
639418678126144,451063692489998,2018,23,31,3691,1,8,2018,1,,2,FSTROFFE,2019-04-03 15:01:07,126144,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740934173290487,509642305126144,2019,23,1,1549,1,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740904142290487,509642308126144,2019,23,1,2026,25,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740885802290487,509642083126144,2019,23,3,153,25,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740925696290487,509642580126144,2019,23,3,179,28,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740906431290487,509642335126144,2019,23,3,203,9,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740929464290487,509642629126144,2019,23,3,299,10,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740919158290487,509642502126144,2019,23,3,322,12,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740886429290487,509642090126144,2019,23,3,406,17,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740886151290487,509642087126144,2019,23,3,465,15,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740885286290487,509642077126144,2019,23,3,500,10,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
750738957290487,509642342126144,2019,23,3,575,5,8,2019,1,,2,FSCJBARNETT,2020-06-08 13:17:38,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740891223290487,509642160126144,2019,23,3,621,23,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740929193290487,509642627126144,2019,23,3,650,8,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:43,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740930009290487,509642634126144,2019,23,3,722,26,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740919719290487,509642508126144,2019,23,3,780,14,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740928661290487,509642622126144,2019,23,3,803,5,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740890503290487,509642150126144,2019,23,3,858,1,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740929682290487,509642631126144,2019,23,3,1230,15,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740896977290487,509642238126144,2019,23,3,1282,12,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740885126290487,509642074126144,2019,23,3,1320,5,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740918591290487,509642496126144,2019,23,3,1361,7,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740928855290487,509642624126144,2019,23,3,1427,13,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740896511290487,509642234126144,2019,23,3,1506,22,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740895830290487,509642225126144,2019,23,3,1648,27,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740918428290487,509642495126144,2019,23,3,1715,21,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740897753290487,509642244126144,2019,23,3,2004,10,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740881613290487,509642020126144,2019,23,3,2034,11,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740934136290487,509642231126144,2019,23,3,5332,1,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740910297290487,509642384126144,2019,23,5,513,24,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740934094290487,509642216126144,2019,23,5,549,1,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740923339290487,509642547126144,2019,23,7,889,14,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740916141290487,509642461126144,2019,23,7,1800,12,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740924305290487,509642561126144,2019,23,7,5351,28,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740879709290487,509641984126144,2019,23,9,631,16,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740880161290487,509641994126144,2019,23,9,900,10,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740880842290487,509642006126144,2019,23,9,1447,7,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740880016290487,509641989126144,2019,23,9,2014,10,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740933920290487,509641991126144,2019,23,9,5160,1,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740894110290487,509642199126144,2019,23,11,114,5,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740903431290487,509642299126144,2019,23,11,1021,4,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740889775290487,509642139126144,2019,23,11,1252,12,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740889422290487,509642133126144,2019,23,11,1994,24,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740884875290487,509642070126144,2019,23,13,656,5,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740925214290487,509642572126144,2019,23,17,131,11,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740924780290487,509642567126144,2019,23,17,469,26,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740930837290487,509642643126144,2019,23,17,790,28,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740909863290487,509642377126144,2019,23,17,1023,25,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740934255290487,509642560126144,2019,23,17,5279,1,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740888211290487,509642114126144,2019,23,19,188,22,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740887551290487,509642102126144,2019,23,19,225,13,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740898548290487,509642250126144,2019,23,19,725,16,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740883445290487,509642046126144,2019,23,19,750,26,6,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740899221290487,509642256126144,2019,23,19,781,9,9,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740893709290487,509642189126144,2019,23,19,1113,27,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740892314290487,509642170126144,2019,23,19,1372,17,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740882498290487,509642033126144,2019,23,19,1893,8,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740921097290487,509642522126144,2019,23,21,94,31,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740887993290487,509642108126144,2019,23,21,231,25,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:40,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740900366290487,509642268126144,2019,23,21,381,23,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740908341290487,509642356126144,2019,23,21,382,18,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740907625290487,509642349126144,2019,23,21,620,9,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740901253290487,509642275126144,2019,23,21,765,17,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740892996290487,509642179126144,2019,23,21,835,24,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740913169290487,509642424126144,2019,23,21,1101,8,7,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
740909056290487,509642363126144,2019,23,21,1140,21,8,2019,1,,2,FSCJBARNETT,2020-04-14 14:20:41,290487,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
